,name,id,jk,activation,gnn_layers,architecture,learning_rate,hidden_channels,selected_extra_feature,target,train_loss,val_loss,eval_loss,best_train_loss,best_val_loss,train_acc,val_acc,eval_accuracy,best_train_accuracy,best_val_accuracy,mean_error,mean_abs_error,std_error,duration
496,woven-sweep-4544,e69ush07,none,elu,5,GIN,0.001,32,noisy_probability,true_labels_all_padded,0.3063074737787247,0.30513280928134917,0.3036190867424011,0.3023873567581177,0.3010610342025757,21.39522171020508,21.845142364501953,20.491979598999023,21.39522171020508,21.845142364501953,none,none,none,407.8227419499308
497,devoted-sweep-4543,vqeo5l5n,none,elu,5,GIN,0.001,32,true_probability,true_labels_all_padded,0.30729654133319856,0.3058773547410965,0.30661794543266296,0.30387693643569946,0.30239325761795044,19.36478614807129,19.934288024902344,19.37659454345703,20.16600799560547,20.630321502685547,none,none,none,391.99116023094393
498,feasible-sweep-4542,vu0b43ck,none,elu,5,GIN,0.001,32,predicted_probability,true_labels_all_padded,0.31408871114254,0.3129017919301987,0.3099532723426819,0.3090314567089081,0.3076137602329254,18.23788833618164,18.671911239624023,18.516277313232425,18.71343421936035,19.212312698364254,none,none,none,412.1707567954436
499,gentle-sweep-4541,8ccadoft,none,elu,5,GIN,0.001,32,none,true_labels_all_padded,0.4266640216112137,0.42544911801815033,0.3667051196098328,0.3664073944091797,0.36584439873695374,8.63331127166748,8.538325309753418,7.75150203704834,10.865492820739746,10.855562210083008,none,none,none,410.863636191003
500,legendary-sweep-4540,pxz23pkn,none,elu,5,GIN,0.01,32,noisy_probability,true_labels_all_padded,0.5229068100452423,0.5234551012516022,0.5219658613204956,0.5228972434997559,0.5234458446502686,0.0,0.0,0.0,0.020174654200673103,0.03026241809129715,none,none,none,409.7653961289907
501,comic-sweep-4539,6mys519q,none,elu,5,GIN,0.01,32,true_probability,true_labels_all_padded,0.5229621350765228,0.5234839618206024,0.42853519320487976,0.36339640617370605,0.3636738061904907,0.0,0.0,3.0954132080078125,10.14064598083496,9.92175006866455,none,none,none,403.828637923114
502,misty-sweep-4537,lh53tdpp,none,elu,5,GIN,0.01,32,none,true_labels_all_padded,0.5229058206081391,0.5234544336795807,0.5219347476959229,0.522905707359314,0.523453950881958,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,406.87000297848135
503,wobbly-sweep-4538,0ihxi4dd,none,elu,5,GIN,0.01,32,predicted_probability,true_labels_all_padded,0.3042857438325882,0.30438533127307893,0.3036925196647644,0.30214178562164307,0.3022363781929016,19.462778091430664,19.77000617980957,18.16609764099121,19.462778091430664,19.77000617980957,none,none,none,412.6480241040699
504,lucky-sweep-4536,gnmzypl4,cat,elu,5,GIN,0.0001,16,noisy_probability,true_labels_all_padded,0.3670797288417816,0.36637741327285767,0.3672300279140472,0.36644765734672546,0.36573952436447144,9.52099609375,9.865548133850098,9.45484447479248,9.52099609375,9.865548133850098,none,none,none,368.9259204706177
505,clean-sweep-4535,msbw8z55,cat,elu,5,GIN,0.0001,16,true_probability,true_labels_all_padded,0.3697619915008545,0.369038388133049,0.37040528655052185,0.3692016303539276,0.3684627711772918,9.34374713897705,9.614803314208984,9.07007884979248,9.34374713897705,9.614803314208984,none,none,none,369.1799152039457
506,elated-sweep-4534,zpy8b3yb,cat,elu,5,GIN,0.0001,16,predicted_probability,true_labels_all_padded,0.39590948522090913,0.395254972577095,0.37007907032966614,0.3694797158241272,0.36879393458366394,9.910079002380373,10.090354919433594,8.953352928161621,9.910079002380373,10.090354919433594,none,none,none,369.86786408163607
507,lunar-sweep-4533,1s7am6m2,cat,elu,5,GIN,0.0001,16,none,true_labels_all_padded,0.376249960064888,0.3759454399347305,0.3753351867198944,0.3757410645484924,0.3754076659679413,8.529556274414062,8.6377592086792,8.304872512817383,8.556936264038086,8.6377592086792,none,none,none,367.070718461182
508,dainty-sweep-4531,zuq53to4,cat,elu,5,GIN,0.001,16,true_probability,true_labels_all_padded,0.1406560018658638,0.1404855102300644,0.2411595731973648,0.13979904353618622,0.139667347073555,55.38518905639648,56.03302764892578,42.644073486328125,55.38518905639648,56.03302764892578,none,none,none,367.12412689905614
509,colorful-sweep-4532,4uyb7t8e,cat,elu,5,GIN,0.001,16,noisy_probability,true_labels_all_padded,0.135527803003788,0.1358254224061966,0.2284279614686966,0.13507631421089172,0.13540634512901306,56.615848541259766,57.174354553222656,43.88483047485352,56.97754669189453,57.53750228881836,none,none,none,370.53386142710224
510,genial-sweep-4530,pbhdxeep,cat,elu,5,GIN,0.001,16,predicted_probability,true_labels_all_padded,0.22693787664175033,0.22720621824264525,0.2125283479690552,0.20764325559139252,0.20803943276405337,40.61734390258789,41.0617790222168,41.01422500610352,42.37398147583008,43.028839111328125,none,none,none,350.6476102573797
511,cool-sweep-4529,3p7fuupe,cat,elu,5,GIN,0.001,16,none,true_labels_all_padded,0.2818129599094391,0.2811128914356232,0.2788079082965851,0.27668341994285583,0.27583226561546326,25.603076934814453,25.809520721435547,27.538799285888672,27.685392379760746,27.945180892944336,none,none,none,359.79622790869325
512,peachy-sweep-4528,7bx3o5yl,cat,elu,5,GIN,0.01,16,noisy_probability,true_labels_all_padded,0.11468911319971084,0.1145790196955204,0.21931229531764984,0.11073839664459229,0.11126479506492616,64.4306411743164,65.17227935791016,46.9067497253418,66.85736846923828,67.26470947265625,none,none,none,357.2145866183564
513,rich-sweep-4527,vxpd925s,cat,elu,5,GIN,0.01,16,true_probability,true_labels_all_padded,0.1012474849820137,0.1021158292889595,0.2018753886222839,0.10022138059139252,0.10119430720806122,68.5909423828125,69.16691589355469,54.563140869140625,70.01758575439453,70.60221862792969,none,none,none,354.85603197757155
514,wobbly-sweep-4526,owx70o5a,cat,elu,5,GIN,0.01,16,predicted_probability,true_labels_all_padded,0.1683691069483757,0.16846166402101517,0.1674792319536209,0.162936732172966,0.16412581503391266,51.11968994140625,51.47637176513672,51.52825164794922,52.39213562011719,52.8338623046875,none,none,none,361.6347122406587
515,classic-sweep-4525,mpxt34ou,cat,elu,5,GIN,0.01,16,none,true_labels_all_padded,0.3216195344924927,0.32306968569755556,0.24213384091854095,0.239642471075058,0.24049703776836395,17.13404655456543,17.08097267150879,32.30729293823242,31.868749618530273,32.2943229675293,none,none,none,373.0928463172167
516,exalted-sweep-4524,l7452g6v,none,elu,5,GIN,0.0001,16,noisy_probability,true_labels_all_padded,0.49579751789569854,0.49607241451740264,0.4869332015514374,0.48782414197921753,0.48817774653434753,0.0,0.0,0.0,0.0,0.0,none,none,none,362.0048803468235
517,bright-sweep-4523,tm2in7rd,none,elu,5,GIN,0.0001,16,true_probability,true_labels_all_padded,0.4991752952337265,0.49944148361682894,0.48951587080955505,0.49032139778137207,0.49108803272247314,0.0,0.0,0.0,0.0,0.0,none,none,none,365.1611509930808
518,comfy-sweep-4522,vzm2y0ex,none,elu,5,GIN,0.0001,16,predicted_probability,true_labels_all_padded,0.4978058308362961,0.498074096441269,0.48825782537460327,0.4892992675304413,0.4897371232509613,0.0,0.0,0.0,0.0,0.0,none,none,none,368.8007422080263
519,lilac-sweep-4521,0m849pdm,none,elu,5,GIN,0.0001,16,none,true_labels_all_padded,0.6981224119663239,0.6981170117855072,0.6977601051330566,0.6977574825286865,0.6977525949478149,0.012969420291483402,0.01729281060397625,0.0216160137206316,0.012969420291483402,0.01729281060397625,none,none,none,363.8106698739575
520,snowy-sweep-4520,631dq25v,none,elu,5,GIN,0.001,16,noisy_probability,true_labels_all_padded,0.22123840004205703,0.22069809436798096,0.24706360697746277,0.16864101588726044,0.1684558242559433,59.548377990722656,59.97146987915039,48.20370864868164,64.9825668334961,65.45761108398438,none,none,none,343.767359480029
521,azure-sweep-4519,gm46wrtt,none,elu,5,GIN,0.001,16,true_probability,true_labels_all_padded,0.30900212824344636,0.30878226161003114,0.3308863043785095,0.2975788116455078,0.2974248230457306,0.0,0.0,0.0,0.0,0.0,none,none,none,361.637899660971
522,solar-sweep-4518,15alv8fg,none,elu,5,GIN,0.001,16,predicted_probability,true_labels_all_padded,0.30165226459503175,0.30236958563327787,0.2772885859012604,0.2746484577655792,0.27509868144989014,29.636568069458008,29.453981399536133,32.181922912597656,32.14110565185547,32.428340911865234,none,none,none,361.8759995980654
523,major-sweep-4517,6docstlc,none,elu,5,GIN,0.001,16,none,true_labels_all_padded,0.47655933201313017,0.4768591314554214,0.4749186635017395,0.4752305746078491,0.47552746534347534,1.319998860359192,1.275344729423523,1.2839910984039309,1.9281206130981443,1.8892396688461304,none,none,none,366.2849811569322
524,jumping-sweep-4516,22s3h3y6,none,elu,5,GIN,0.01,16,noisy_probability,true_labels_all_padded,0.5229058563709259,0.5234544694423675,0.5218513607978821,0.522842288017273,0.5233942866325378,0.0,0.0,0.0,0.0,0.0,none,none,none,360.91813688725233
525,silvery-sweep-4515,hvmovx0r,none,elu,5,GIN,0.01,16,true_probability,true_labels_all_padded,0.5229057967662811,0.5234544217586518,0.5219327211380005,0.5229056477546692,0.5234542489051819,0.0,0.0,0.0,0.0,0.0,none,none,none,360.108913147822
526,peach-sweep-4514,fk4bf2yg,none,elu,5,GIN,0.01,16,predicted_probability,true_labels_all_padded,0.5229057848453522,0.5234544157981873,0.5219329595565796,0.5229055881500244,0.5234542489051819,0.0,0.0,0.0,0.0,0.0,none,none,none,362.3446671939455
527,dazzling-sweep-4513,nvqa8wvp,none,elu,5,GIN,0.01,16,none,true_labels_all_padded,0.5229083776474,0.5234568357467652,0.5219365954399109,0.4637119174003601,0.4641112983226776,0.0,0.0,0.0,1.06205153465271,1.0202758312225342,none,none,none,361.6626030059997
528,stoic-sweep-4512,7m66slma,cat,elu,3,GIN,0.0001,128,noisy_probability,true_labels_all_padded,0.24897603541612623,0.2488299086689949,0.25964391231536865,0.2481178492307663,0.24799059331417084,28.47796630859375,28.93519401550293,28.71038818359375,28.47796630859375,28.93519401550293,none,none,none,472.6263405540958
529,effortless-sweep-4511,8tnrl505,cat,elu,3,GIN,0.0001,128,true_probability,true_labels_all_padded,0.22749099284410476,0.22740531712770465,0.25669780373573303,0.2243606299161911,0.22429826855659485,31.460935592651367,31.797155380249023,29.099475860595703,31.460935592651367,31.797155380249023,none,none,none,469.4514760468155
530,expert-sweep-4510,r3jsyjy0,cat,elu,3,GIN,0.0001,128,predicted_probability,true_labels_all_padded,0.25527785420417787,0.2551723837852478,0.2569092810153961,0.2545567750930786,0.2544442415237427,29.08752822875977,29.531797409057617,28.91790199279785,29.184078216552734,29.64419937133789,none,none,none,465.44273485895246
531,sweet-sweep-4509,8zb84gre,cat,elu,3,GIN,0.0001,128,none,true_labels_all_padded,0.2839719146490097,0.2830227315425873,0.28339993953704834,0.28216665983200073,0.2810310423374176,24.42430305480957,24.8886775970459,24.724395751953125,25.170764923095703,25.73170280456543,none,none,none,465.7223321609199
532,tough-sweep-4508,w1h4btg4,cat,elu,3,GIN,0.001,128,noisy_probability,true_labels_all_padded,0.12427705749869349,0.12452839836478231,0.21733145415782928,0.12279155105352402,0.12307260930538176,60.93321990966797,61.44135665893555,46.2409782409668,60.93321990966797,61.44135665893555,none,none,none,468.13568831887096
533,hearty-sweep-4507,8m1qywyq,cat,elu,3,GIN,0.001,128,true_probability,true_labels_all_padded,0.3519632562994957,0.35100373476743696,0.2262829691171646,0.112041175365448,0.11284765601158142,40.77009582519531,41.09636688232422,47.57252502441406,63.01265335083008,63.715362548828125,none,none,none,468.7934155240655
534,zany-sweep-4506,ooapf7m9,cat,elu,3,GIN,0.001,128,predicted_probability,true_labels_all_padded,0.20882703810930253,0.2091405302286148,0.17847058176994324,0.17378327250480652,0.17497025430202484,41.794677734375,42.13825607299805,48.76140213012695,49.587860107421875,49.703861236572266,none,none,none,453.09313997998834
535,scarlet-sweep-4505,cntxxgz0,cat,elu,3,GIN,0.001,128,none,true_labels_all_padded,0.2255289614200592,0.22597223669290545,0.22611814737319944,0.22330980002880096,0.22376519441604617,35.68896484375,36.16791534423828,35.886905670166016,35.77831268310547,36.41865921020508,none,none,none,453.64518437627703
536,ruby-sweep-4504,pv7x28em,cat,elu,3,GIN,0.01,128,noisy_probability,true_labels_all_padded,0.13181893676519393,0.13211931884288788,0.22784079611301425,0.12081566452980042,0.12129071354866028,59.69247817993164,59.932559967041016,45.912410736083984,62.637977600097656,62.9112434387207,none,none,none,453.59553730208427
537,leafy-sweep-4503,g5i24ylv,cat,elu,3,GIN,0.01,128,true_probability,true_labels_all_padded,0.17034236639738082,0.17053265273571014,0.26057180762290955,0.13258618116378784,0.1330033540725708,41.45891571044922,41.74484634399414,42.79538345336914,56.963138580322266,57.37321853637695,none,none,none,454.5713054575026
538,smart-sweep-4502,mwchw3wn,cat,elu,3,GIN,0.01,128,predicted_probability,true_labels_all_padded,0.19781311452388764,0.1985021114349365,0.18928225338459015,0.18454667925834656,0.18548253178596497,40.530879974365234,41.20876693725586,44.08802032470703,45.35694885253906,45.47144317626953,none,none,none,454.8218373768032
539,hardy-sweep-4501,8c4j88fd,cat,elu,3,GIN,0.01,128,none,true_labels_all_padded,0.9579299658536912,0.9590719014406204,0.2429022192955017,0.24095307290554047,0.24048228561878204,0.050436634570360184,0.0432320274412632,30.392112731933594,31.16983985900879,31.80580139160156,none,none,none,470.4847222995013
540,light-sweep-4500,2awohqkr,none,elu,3,GIN,0.0001,128,noisy_probability,true_labels_all_padded,0.6733964264392853,0.6705451488494873,0.4479283094406128,0.45012086629867554,0.4489762783050537,4.619996070861816,4.790108680725098,4.565301895141602,5.324667930603027,5.771475791931152,none,none,none,446.8221647609025
541,gallant-sweep-4499,ejzi38hk,none,elu,3,GIN,0.0001,128,true_probability,true_labels_all_padded,0.8190247237682342,0.8136750876903533,0.4521386921405792,0.45412153005599976,0.4519413113594055,4.908205032348633,5.187843322753906,4.682028770446777,4.908205032348633,5.187843322753906,none,none,none,429.7497009821236
542,morning-sweep-4498,5w8u961k,none,elu,3,GIN,0.0001,128,predicted_probability,true_labels_all_padded,0.8787131488323212,0.8729025244712829,0.45614904165267944,0.457070916891098,0.4556002020835877,1.5433611869812012,1.7552202939987185,4.772815704345703,4.826065540313721,5.023561477661133,none,none,none,449.227824985981
543,expert-sweep-4497,zjt16o42,none,elu,3,GIN,0.0001,128,none,true_labels_all_padded,0.6132448017597198,0.6131132423877717,0.6129003763198853,0.6126370429992676,0.6125204563140869,5.915497303009033,5.957373142242432,6.013574600219727,5.915497303009033,5.957373142242432,none,none,none,448.29642075893935
544,eager-sweep-4496,gbxhvarx,none,elu,3,GIN,0.001,128,noisy_probability,true_labels_all_padded,0.5424678385257721,0.5428196370601654,0.5411564111709595,0.5417863130569458,0.5421414971351624,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,454.52215283736587
545,elated-sweep-4495,c7dhlx4q,none,elu,3,GIN,0.001,128,true_probability,true_labels_all_padded,0.542469447851181,0.5428212642669678,0.5411580801010132,0.5417879819869995,0.5421431064605713,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,445.1350547419861
546,happy-sweep-4494,85f2pldm,none,elu,3,GIN,0.001,128,predicted_probability,true_labels_all_padded,0.5432355403900146,0.5435836791992188,0.5419164299964905,0.5425397753715515,0.542891263961792,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,443.5323849909473
547,zany-sweep-4493,75hreuhe,none,elu,3,GIN,0.001,128,none,true_labels_all_padded,0.5233965933322906,0.5239139318466186,0.5193573236465454,0.5201793313026428,0.5204205513000488,0.0,0.0,0.0216160137206316,0.014410467818379402,0.0216160137206316,none,none,none,444.1628442890942
548,graceful-sweep-4492,nlqav4sp,none,elu,3,GIN,0.01,128,noisy_probability,true_labels_all_padded,0.52290580868721,0.5234543979167938,0.5219354629516602,0.5229055881500244,0.5234537720680237,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,451.3091163710924
549,fresh-sweep-4491,nveoj30e,none,elu,3,GIN,0.01,128,true_probability,true_labels_all_padded,0.5229058206081391,0.5234543919563294,0.5219354629516602,0.5229055881500244,0.5234537720680237,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,440.8744094632566
550,crisp-sweep-4490,a1hkbduf,none,elu,3,GIN,0.01,128,predicted_probability,true_labels_all_padded,0.5229058206081391,0.5234543919563294,0.5219358205795288,0.5229055881500244,0.5234538912773132,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,443.58915917016566
551,winter-sweep-4489,3jj7qlsw,none,elu,3,GIN,0.01,128,none,true_labels_all_padded,0.522905832529068,0.5234544336795807,0.5219326019287109,0.5229055881500244,0.5234537720680237,0.0,0.0,0.0,0.0,0.0,none,none,none,440.956611688016
552,young-sweep-4488,ghvhiiwi,cat,elu,3,GIN,0.0001,64,noisy_probability,true_labels_all_padded,0.28668282330036166,0.2857245415449142,0.2930867671966553,0.28634458780288696,0.2853889465332031,21.730985641479492,21.901344299316406,21.283126831054688,21.730985641479492,21.901344299316406,none,none,none,394.44294851087034
553,iconic-sweep-4487,acmw79i8,cat,elu,3,GIN,0.0001,64,true_probability,true_labels_all_padded,0.2806191027164459,0.279725444316864,0.29289793968200684,0.28006112575531006,0.27917352318763733,22.87517547607422,23.14210319519043,22.009424209594727,22.87517547607422,23.14210319519043,none,none,none,400.5990403844043
554,fiery-sweep-4486,bmdb4p41,cat,elu,3,GIN,0.0001,64,predicted_probability,true_labels_all_padded,0.29142871499061584,0.2904806673526764,0.29306918382644653,0.29096508026123047,0.29002147912979126,22.41404151916504,22.835155487060547,22.536855697631836,22.41404151916504,22.835155487060547,none,none,none,389.7297514949459
555,drawn-sweep-4485,gapgxqz0,cat,elu,3,GIN,0.0001,64,none,true_labels_all_padded,0.3212756484746933,0.3200701117515564,0.32115882635116577,0.3199682831764221,0.318765789270401,15.68002986907959,16.116899490356445,15.77104377746582,16.260770797729492,16.825904846191406,none,none,none,395.6221932750195
556,rich-sweep-4484,tqknfj4z,cat,elu,3,GIN,0.001,64,noisy_probability,true_labels_all_padded,0.1258511684834957,0.1256928913295269,0.21041131019592285,0.12375305593013763,0.12360209226608276,58.73130416870117,59.04197692871094,46.638710021972656,59.725624084472656,60.114131927490234,none,none,none,396.0051414296031
557,true-sweep-4483,n4xy2yqj,cat,elu,3,GIN,0.001,64,true_probability,true_labels_all_padded,0.12978546246886252,0.1300112262368202,0.2273212224245071,0.11967524141073228,0.12009371817111968,56.07257080078125,56.60369491577149,45.09532928466797,59.580081939697266,60.10981369018555,none,none,none,392.0054061617702
558,happy-sweep-4482,4wjjt5vm,cat,elu,3,GIN,0.001,64,predicted_probability,true_labels_all_padded,0.18458810895681385,0.18531134873628616,0.18875128030776975,0.1835502982139587,0.18432529270648956,46.52708053588867,47.040767669677734,45.71786880493164,46.88733673095703,47.09696960449219,none,none,none,376.3891509240493
559,autumn-sweep-4481,f9vjw9qc,cat,elu,3,GIN,0.001,64,none,true_labels_all_padded,0.24429849088191985,0.2443065643310547,0.24537180364131927,0.24274878203868863,0.24282483756542209,33.42796325683594,34.20518112182617,32.579654693603516,33.42796325683594,34.20518112182617,none,none,none,381.5147111173719
560,hardy-sweep-4480,tqmvfc1x,cat,elu,3,GIN,0.01,64,noisy_probability,true_labels_all_padded,0.1125233642756939,0.1129162147641182,0.21386921405792236,0.11024244874715804,0.11108484864234924,64.45513916015625,64.93450164794922,47.477413177490234,65.71749877929688,66.07150268554688,none,none,none,381.776061036624
561,blooming-sweep-4479,i5wrpnvj,cat,elu,3,GIN,0.01,64,true_probability,true_labels_all_padded,0.09905824437737464,0.1008317679166794,0.1971399486064911,0.09722977131605148,0.09927962720394136,68.45980834960938,68.87294006347656,53.573123931884766,69.38496398925781,69.5560073852539,none,none,none,384.12262414582074
562,robust-sweep-4478,j71hpo7w,cat,elu,3,GIN,0.01,64,predicted_probability,true_labels_all_padded,0.16791050434112548,0.16899216324090957,0.1714496612548828,0.16656216979026794,0.1676577627658844,52.43680953979492,52.51826477050781,51.00082015991211,52.43680953979492,52.51826477050781,none,none,none,383.00339265726507
563,confused-sweep-4477,ya17mlco,cat,elu,3,GIN,0.01,64,none,true_labels_all_padded,0.21922433376312256,0.22031035423278808,0.21975933015346527,0.21678894758224487,0.21788831055164337,38.13298034667969,38.67969512939453,37.55133819580078,38.32752227783203,38.9693489074707,none,none,none,399.74047309346497
564,electric-sweep-4476,f1p7goij,none,elu,3,GIN,0.0001,64,noisy_probability,true_labels_all_padded,0.539535504579544,0.5377434134483338,0.4486483335494995,0.44354039430618286,0.443432092666626,2.7610456943511963,3.0262417793273926,3.3764214515686035,4.252529144287109,4.1718902587890625,none,none,none,367.043447074946
565,smooth-sweep-4475,48oxr6g4,none,elu,3,GIN,0.0001,64,true_probability,true_labels_all_padded,0.5354580730199814,0.5338879972696304,0.45181211829185486,0.4559665322303772,0.4554916322231293,1.3531429767608645,1.4958281517028809,2.057844400405884,2.488687753677368,2.5766286849975586,none,none,none,387.9314743010327
566,sage-sweep-4474,b2t7td2u,none,elu,3,GIN,0.0001,64,predicted_probability,true_labels_all_padded,0.4736839562654495,0.473237743973732,0.4446812868118286,0.44577622413635254,0.44543713331222534,1.896417498588562,2.122692584991455,2.9181618690490723,2.657290458679199,2.85331392288208,none,none,none,385.86947321298067
567,brisk-sweep-4473,f73epvmg,none,elu,3,GIN,0.0001,64,none,true_labels_all_padded,0.4465721666812897,0.44668292105197904,0.42506852746009827,0.4253316819667816,0.4256737232208252,3.8014814853668217,3.994639158248902,4.020578384399414,5.096982479095459,5.373741149902344,none,none,none,381.26203257392626
568,absurd-sweep-4472,vbfx0o0i,none,elu,3,GIN,0.001,64,noisy_probability,true_labels_all_padded,0.5233730852603913,0.5238902032375335,0.5224243998527527,0.5233435034751892,0.5238616466522217,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,397.5973372636363
569,clear-sweep-4471,fbt539hc,none,elu,3,GIN,0.001,64,true_probability,true_labels_all_padded,0.5233713388442993,0.5238884925842285,0.5224226713180542,0.5233418941497803,0.5238600969314575,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,388.74433397175744
570,scarlet-sweep-4470,oablvd4d,none,elu,3,GIN,0.001,64,predicted_probability,true_labels_all_padded,0.5233699977397919,0.5238872051239014,0.5224213004112244,0.5233405828475952,0.5238587856292725,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,384.29198798001744
571,zesty-sweep-4469,9ofoimcl,none,elu,3,GIN,0.001,64,none,true_labels_all_padded,0.5243455827236175,0.5248400866985321,0.5231507420539856,0.5239748358726501,0.5244581699371338,0.0,0.0,0.0,0.3083840012550354,0.28100818395614624,none,none,none,380.165941872634
572,glowing-sweep-4468,b00kslgn,none,elu,3,GIN,0.01,64,noisy_probability,true_labels_all_padded,0.5229060530662537,0.5234545588493347,0.5219331383705139,0.5229058861732483,0.523453950881958,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,383.655334406998
573,chocolate-sweep-4467,5mnt284d,none,elu,3,GIN,0.01,64,true_probability,true_labels_all_padded,0.5229060411453247,0.5234545469284058,0.5219331383705139,0.5229058265686035,0.523453950881958,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,387.4440089369891
574,pious-sweep-4466,98jzlvwt,none,elu,3,GIN,0.01,64,predicted_probability,true_labels_all_padded,0.5229060292243958,0.5234545350074769,0.5219331383705139,0.5229058265686035,0.523453950881958,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,382.82686436735094
575,classic-sweep-4465,pgso6x3s,none,elu,3,GIN,0.01,64,none,true_labels_all_padded,0.5229057848453522,0.5234544098377227,0.5219330787658691,0.5229056477546692,0.5234538316726685,0.0,0.0,0.0,0.012969420291483402,0.01729281060397625,none,none,none,382.42677910393104
576,lemon-sweep-4464,oy2tc6pl,cat,elu,3,GIN,0.0001,32,noisy_probability,true_labels_all_padded,0.2775509715080261,0.27615118622779844,0.28665685653686523,0.27704134583473206,0.27563613653182983,23.59137725830078,23.898664474487305,22.463359832763672,23.59137725830078,23.898664474487305,none,none,none,373.82958095893264
577,toasty-sweep-4463,sqepg2ol,cat,elu,3,GIN,0.0001,32,true_probability,true_labels_all_padded,0.26900948882102965,0.2678702861070633,0.28615298867225647,0.2685387432575226,0.26740992069244385,24.64766311645508,24.918941497802734,23.825170516967773,24.64766311645508,24.918941497802734,none,none,none,378.3037023488432
578,stilted-sweep-4462,7vukozxi,cat,elu,3,GIN,0.0001,32,predicted_probability,true_labels_all_padded,0.28556413352489474,0.2843142718076706,0.2869575023651123,0.2850571572780609,0.28381600975990295,22.896791458129883,23.379880905151367,23.064285278320312,22.896791458129883,23.379880905151367,none,none,none,370.927562110126
579,rich-sweep-4461,ulstipx4,cat,elu,3,GIN,0.0001,32,none,true_labels_all_padded,0.3344318300485611,0.3336853176355362,0.3349536657333374,0.33397477865219116,0.33321839570999146,15.309680938720703,15.589468002319336,15.23928928375244,15.309680938720703,15.589468002319336,none,none,none,371.3590745520778
580,gentle-sweep-4460,3sy4lez0,cat,elu,3,GIN,0.001,32,noisy_probability,true_labels_all_padded,0.1158592253923416,0.11625869423151015,0.2199295461177826,0.11529815196990968,0.11571085453033449,63.43487930297851,63.74994659423828,45.722190856933594,63.8455810546875,64.2557601928711,none,none,none,373.20886385720223
581,crisp-sweep-4459,5weooubg,cat,elu,3,GIN,0.001,32,true_probability,true_labels_all_padded,0.1161553531885147,0.11682704389095308,0.2427065372467041,0.11482499539852142,0.11551648378372192,61.89152145385742,62.25844192504883,45.83026885986328,61.89152145385742,62.25844192504883,none,none,none,371.8140377178788
582,daily-sweep-4458,y8b36t0i,cat,elu,3,GIN,0.001,32,predicted_probability,true_labels_all_padded,0.184929221868515,0.1856953352689743,0.18576252460479736,0.18081790208816528,0.18160459399223328,47.33406448364258,47.360687255859375,46.66032409667969,47.74764633178711,47.6849250793457,none,none,none,354.5373626239598
583,breezy-sweep-4457,nqkaeq41,cat,elu,3,GIN,0.001,32,none,true_labels_all_padded,0.2541701555252075,0.25363709330558776,0.25408700108528137,0.25196191668510437,0.25144386291503906,31.0689697265625,31.55505752563477,30.452638626098633,31.0689697265625,31.55505752563477,none,none,none,362.2887375243008
584,scarlet-sweep-4456,mhm388tb,cat,elu,3,GIN,0.01,32,noisy_probability,true_labels_all_padded,0.09667099639773367,0.09907902628183364,0.1964699923992157,0.09127088636159895,0.09452249109745026,73.36080932617188,73.54199981689453,52.63931655883789,75.0972671508789,74.9470443725586,none,none,none,362.9665530966595
585,fanciful-sweep-4455,ftr58w6l,cat,elu,3,GIN,0.01,32,true_probability,true_labels_all_padded,0.0891668252646923,0.0908127874135971,0.1839316040277481,0.08843792974948883,0.0901828333735466,73.7052230834961,73.76248168945312,57.8876838684082,74.88543701171875,74.92110443115234,none,none,none,360.2443587658927
586,laced-sweep-4454,jsieajnf,cat,elu,3,GIN,0.01,32,predicted_probability,true_labels_all_padded,0.20806658267974856,0.20856235921382904,0.15711356699466705,0.15206590294837952,0.15411598980426788,45.09756088256836,45.22502517700195,55.92927169799805,57.22108459472656,57.13544464111328,none,none,none,357.3382714362815
587,swift-sweep-4453,57e2pw54,cat,elu,3,GIN,0.01,32,none,true_labels_all_padded,0.21084134876728056,0.21144058853387832,0.21166568994522095,0.2075563073158264,0.208192378282547,40.54673385620117,40.79806137084961,38.89152908325195,40.54673385620117,40.79806137084961,none,none,none,353.41965478495695
588,pleasant-sweep-4452,7l6ijnc1,none,elu,3,GIN,0.0001,32,noisy_probability,true_labels_all_padded,0.5902679324150085,0.5905064225196839,0.5895928740501404,0.5898956656455994,0.5901272892951965,0.2680346965789795,0.35017940402030945,0.3112705945968628,0.2680346965789795,0.35017940402030945,none,none,none,365.02887350320816
